asset,time,adj_close,close,high,low,open,volume
AAPL,2023-07-24,190.8392791748047,192.75,194.91000366210938,192.25,193.41000366210938,45377800
AAPL,2023-07-25,191.7006378173828,193.6199951171875,194.44000244140625,192.9199981689453,193.3300018310547,37283200
AAPL,2023-07-26,192.5718994140625,194.5,195.63999938964844,193.32000732421875,193.6699981689453,47471900
AAPL,2023-07-27,191.30462646484375,193.22000122070312,197.1999969482422,192.5500030517578,196.02000427246094,47460200
AAPL,2023-07-28,193.8887176513672,195.8300018310547,196.6300048828125,194.13999938964844,194.6699981689453,48291400
AAPL,2023-07-31,194.50259399414062,196.4499969482422,196.49000549316406,195.25999450683594,196.05999755859375,38824100
AAPL,2023-08-01,193.6708984375,195.61000061035156,196.72999572753906,195.27999877929688,196.24000549316406,35175100
AAPL,2023-08-02,190.67095947265625,192.5800018310547,195.17999267578125,191.85000610351562,195.0399932861328,50389300
AAPL,2023-08-03,189.27493286132812,191.1699981689453,192.3699951171875,190.69000244140625,191.57000732421875,61235200
AAPL,2023-08-04,180.1859588623047,181.99000549316406,187.3800048828125,181.9199981689453,185.52000427246094,115799700
AAPL,2023-08-07,177.07705688476562,178.85000610351562,183.1300048828125,177.35000610351562,182.1300048828125,97576100
AAPL,2023-08-08,178.0176239013672,179.8000030517578,180.27000427246094,177.5800018310547,179.69000244140625,67823000
AAPL,2023-08-09,176.423583984375,178.19000244140625,180.92999267578125,177.00999450683594,180.8699951171875,60378500
AAPL,2023-08-10,176.20579528808594,177.97000122070312,180.75,177.60000610351562,179.47999572753906,54686900
AAPL,2023-08-11,176.26527404785156,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,51988100
AAPL,2023-08-14,177.9209442138672,179.4600067138672,179.69000244140625,177.30999755859375,177.97000122070312,43675600
AAPL,2023-08-15,175.92819213867188,177.4499969482422,179.47999572753906,177.0500030517578,178.8800048828125,43622600
AAPL,2023-08-16,175.05572509765625,176.57000732421875,178.5399932861328,176.5,177.1300048828125,46964900
AAPL,2023-08-17,172.5077667236328,174.0,177.50999450683594,173.47999572753906,177.13999938964844,66062900
AAPL,2023-08-18,172.9935760498047,174.49000549316406,175.10000610351562,171.9600067138672,172.3000030517578,61114200
AAPL,2023-08-21,174.3319854736328,175.83999633789062,176.1300048828125,173.74000549316406,175.07000732421875,46311900
AAPL,2023-08-22,175.71006774902344,177.22999572753906,177.67999267578125,176.25,177.05999755859375,42084200
AAPL,2023-08-23,179.56671142578125,181.1199951171875,181.5500030517578,178.3300018310547,178.52000427246094,52722800
AAPL,2023-08-24,174.8673858642578,176.3800048828125,181.10000610351562,176.00999450683594,180.6699981689453,54945800
AAPL,2023-08-25,177.07823181152344,178.61000061035156,179.14999389648438,175.82000732421875,177.3800048828125,51449600
AAPL,2023-08-28,178.6446990966797,180.19000244140625,180.58999633789062,178.5500030517578,180.08999633789062,43820700
AAPL,2023-08-29,182.54095458984375,184.1199951171875,184.89999389648438,179.5,179.6999969482422,53003900
AAPL,2023-08-30,186.04071044921875,187.64999389648438,187.85000610351562,184.74000549316406,184.94000244140625,60813900
AAPL,2023-08-31,186.25880432128906,187.8699951171875,189.1199951171875,187.47999572753906,187.83999633789062,60794500
AAPL,2023-09-01,187.83518981933594,189.4600067138672,189.9199981689453,188.27999877929688,189.49000549316406,45732600
AAPL,2023-09-05,188.07310485839844,189.6999969482422,189.97999572753906,187.61000061035156,188.27999877929688,45280000
AAPL,2023-09-06,181.34133911132812,182.91000366210938,188.85000610351562,181.47000122070312,188.39999389648438,81755800
AAPL,2023-09-07,176.0372314453125,177.55999755859375,178.2100067138672,173.5399932861328,175.17999267578125,112488800
AAPL,2023-09-08,176.65191650390625,178.17999267578125,180.24000549316406,177.7899932861328,178.35000610351562,65551300
AAPL,2023-09-11,177.82180786132812,179.36000061035156,180.3000030517578,177.33999633789062,180.07000732421875,58953100
AAPL,2023-09-12,174.7880401611328,176.3000030517578,180.1300048828125,174.82000732421875,179.49000549316406,90370200
AAPL,2023-09-13,172.71597290039062,174.2100067138672,177.3000030517578,173.97999572753906,176.50999450683594,84267900
AAPL,2023-09-14,174.2328643798828,175.74000549316406,176.10000610351562,173.5800018310547,174.0,60895800
AAPL,2023-09-15,173.50909423828125,175.00999450683594,176.5,173.82000732421875,176.47999572753906,109205100
AAPL,2023-09-18,176.44374084472656,177.97000122070312,179.3800048828125,176.1699981689453,176.47999572753906,67257600
AAPL,2023-09-19,177.53428649902344,179.07000732421875,179.6300048828125,177.1300048828125,177.52000427246094,51826900
AAPL,2023-09-20,173.9849853515625,175.49000549316406,179.6999969482422,175.39999389648438,179.25999450683594,58436200
AAPL,2023-09-21,172.43836975097656,173.92999267578125,176.3000030517578,173.86000061035156,174.5500030517578,63047900
AAPL,2023-09-22,173.29098510742188,174.7899932861328,177.0800018310547,174.0500030517578,174.6699981689453,56725400
AAPL,2023-09-25,174.56993103027344,176.0800018310547,176.97000122070312,174.14999389648438,174.1999969482422,46172700
AAPL,2023-09-26,170.4852752685547,171.9600067138672,175.1999969482422,171.66000366210938,174.82000732421875,64588900
AAPL,2023-09-27,168.9683837890625,170.42999267578125,173.0399932861328,169.0500030517578,172.6199951171875,66921800
AAPL,2023-09-28,169.2261505126953,170.69000244140625,172.02999877929688,167.6199951171875,169.33999633789062,56294400
AAPL,2023-09-29,169.74171447753906,171.2100067138672,173.07000732421875,170.33999633789062,172.02000427246094,51814200
AAPL,2023-10-02,172.25990295410156,173.75,174.3000030517578,170.92999267578125,171.22000122070312,52164500
AAPL,2023-10-03,170.92147827148438,172.39999389648438,173.6300048828125,170.82000732421875,172.25999450683594,49594600
AAPL,2023-10-04,172.17068481445312,173.66000366210938,174.2100067138672,170.97000122070312,171.08999633789062,53020300
AAPL,2023-10-05,173.40997314453125,174.91000366210938,175.4499969482422,172.67999267578125,173.7899932861328,48527900
AAPL,2023-10-06,175.9678192138672,177.49000549316406,177.99000549316406,173.17999267578125,173.8000030517578,57224100
AAPL,2023-10-09,177.45498657226562,178.99000549316406,179.0500030517578,175.8000030517578,176.80999755859375,42390800
AAPL,2023-10-10,176.86013793945312,178.38999938964844,179.72000122070312,177.9499969482422,178.10000610351562,43698000
AAPL,2023-10-11,178.25802612304688,179.8000030517578,179.85000610351562,177.60000610351562,178.1999969482422,47551100
AAPL,2023-10-12,179.16024780273438,180.7100067138672,182.33999633789062,179.0399932861328,180.07000732421875,56743100
AAPL,2023-10-13,177.31617736816406,178.85000610351562,181.92999267578125,178.13999938964844,181.4199981689453,51427100
AAPL,2023-10-16,177.18728637695312,178.72000122070312,179.0800018310547,176.50999450683594,176.75,52517000
AAPL,2023-10-17,175.63076782226562,177.14999389648438,178.4199981689453,174.8000030517578,176.64999389648438,57549400
AAPL,2023-10-18,174.3319854736328,175.83999633789062,177.5800018310547,175.11000061035156,175.5800018310547,54764400
AAPL,2023-10-19,173.95526123046875,175.4600067138672,177.83999633789062,175.19000244140625,176.0399932861328,59302900
AAPL,2023-10-20,171.39736938476562,172.8800048828125,175.4199981689453,172.63999938964844,175.30999755859375,64189300
AAPL,2023-10-23,171.51634216308594,173.0,174.00999450683594,169.92999267578125,170.91000366210938,55980100
AAPL,2023-10-24,171.95257568359375,173.44000244140625,173.6699981689453,171.4499969482422,173.0500030517578,43816600
AAPL,2023-10-25,169.6326446533203,171.10000610351562,173.05999755859375,170.64999389648438,171.8800048828125,57157000
AAPL,2023-10-26,165.458740234375,166.88999938964844,171.3800048828125,165.6699981689453,170.3699951171875,70625300
AAPL,2023-10-27,166.77734375,168.22000122070312,168.9600067138672,166.8300018310547,166.91000366210938,58499100
AAPL,2023-10-30,168.82955932617188,170.2899932861328,171.1699981689453,168.8699951171875,169.02000427246094,51131000
AAPL,2023-10-31,169.3054962158203,170.77000427246094,170.89999389648438,167.89999389648438,169.35000610351562,44846000
AAPL,2023-11-01,172.47801208496094,173.97000122070312,174.22999572753906,170.1199951171875,171.0,56934900
AAPL,2023-11-02,176.0471649169922,177.57000732421875,177.77999877929688,175.4600067138672,175.52000427246094,77334800
AAPL,2023-11-03,175.13502502441406,176.64999389648438,176.82000732421875,173.35000610351562,174.24000549316406,79763700
AAPL,2023-11-06,177.6929168701172,179.22999572753906,179.42999267578125,176.2100067138672,176.3800048828125,63841300
AAPL,2023-11-07,180.26072692871094,181.82000732421875,182.44000244140625,178.97000122070312,179.17999267578125,70530000
AAPL,2023-11-08,181.321533203125,182.88999938964844,183.4499969482422,181.58999633789062,182.35000610351562,49340300
AAPL,2023-11-09,180.8456268310547,182.41000366210938,184.1199951171875,181.80999755859375,182.9600067138672,53763500
AAPL,2023-11-10,185.0448760986328,186.39999389648438,186.57000732421875,183.52999877929688,183.97000122070312,66133400
AAPL,2023-11-13,183.45651245117188,184.8000030517578,186.02999877929688,184.2100067138672,185.82000732421875,43627500
AAPL,2023-11-14,186.07733154296875,187.44000244140625,188.11000061035156,186.3000030517578,187.6999969482422,60108400
AAPL,2023-11-15,186.6431884765625,188.00999450683594,189.5,187.77999877929688,187.85000610351562,53790500
AAPL,2023-11-16,188.33082580566406,189.7100067138672,190.9600067138672,188.64999389648438,189.57000732421875,54412900
AAPL,2023-11-17,188.31097412109375,189.69000244140625,190.3800048828125,188.57000732421875,190.25,50922700
AAPL,2023-11-20,190.0581817626953,191.4499969482422,191.91000366210938,189.8800048828125,189.88999938964844,46505100
AAPL,2023-11-21,189.25405883789062,190.63999938964844,191.52000427246094,189.74000549316406,191.41000366210938,38134500
AAPL,2023-11-22,189.919189453125,191.30999755859375,192.92999267578125,190.8300018310547,191.49000549316406,39617700
AAPL,2023-11-24,188.5889434814453,189.97000122070312,190.89999389648438,189.25,190.8699951171875,24048300
AAPL,2023-11-27,188.41024780273438,189.7899932861328,190.6699981689453,188.89999389648438,189.9199981689453,40552600
AAPL,2023-11-28,189.0157928466797,190.39999389648438,191.0800018310547,189.39999389648438,189.77999877929688,38415400
AAPL,2023-11-29,187.99331665039062,189.3699951171875,192.08999633789062,188.97000122070312,190.89999389648438,43014200
AAPL,2023-11-30,188.56907653808594,189.9499969482422,190.32000732421875,188.19000244140625,189.83999633789062,48794400
AAPL,2023-12-01,189.84971618652344,191.24000549316406,191.55999755859375,189.22999572753906,190.3300018310547,45679300
AAPL,2023-12-04,188.0528564453125,189.42999267578125,190.0500030517578,187.4499969482422,189.97999572753906,43389500
AAPL,2023-12-05,192.01385498046875,193.4199981689453,194.39999389648438,190.17999267578125,190.2100067138672,66628400
AAPL,2023-12-06,190.921875,192.32000732421875,194.75999450683594,192.11000061035156,194.4499969482422,41089700
AAPL,2023-12-07,192.85768127441406,194.27000427246094,195.0,193.58999633789062,193.6300048828125,47477700
AAPL,2023-12-08,194.28724670410156,195.7100067138672,195.99000549316406,193.6699981689453,194.1999969482422,53377300
AAPL,2023-12-11,191.77561950683594,193.17999267578125,193.49000549316406,191.4199981689453,193.11000061035156,60943700
AAPL,2023-12-12,193.2944793701172,194.7100067138672,194.72000122070312,191.72000122070312,193.0800018310547,52696900
AAPL,2023-12-13,196.52085876464844,197.9600067138672,198.0,194.85000610351562,195.08999633789062,70404200
AAPL,2023-12-14,196.6697540283203,198.11000061035156,199.6199951171875,196.16000366210938,198.02000427246094,66831600
AAPL,2023-12-15,196.13368225097656,197.57000732421875,198.39999389648438,197.0,197.52999877929688,128256700
AAPL,2023-12-18,194.46591186523438,195.88999938964844,196.6300048828125,194.38999938964844,196.08999633789062,55751900
AAPL,2023-12-19,195.50827026367188,196.94000244140625,196.9499969482422,195.88999938964844,196.16000366210938,40714100
AAPL,2023-12-20,193.4136199951172,194.8300018310547,197.67999267578125,194.8300018310547,196.89999389648438,52242800
AAPL,2023-12-21,193.2646942138672,194.67999267578125,197.0800018310547,193.5,196.10000610351562,46482500
AAPL,2023-12-22,192.19256591796875,193.60000610351562,195.41000366210938,192.97000122070312,195.17999267578125,37122800
AAPL,2023-12-26,191.64654541015625,193.0500030517578,193.88999938964844,192.8300018310547,193.61000061035156,28919300
AAPL,2023-12-27,191.7458038330078,193.14999389648438,193.5,191.08999633789062,192.49000549316406,48087700
AAPL,2023-12-28,192.1726837158203,193.5800018310547,194.66000366210938,193.1699981689453,194.13999938964844,34049900
AAPL,2023-12-29,191.1303253173828,192.52999877929688,194.39999389648438,191.72999572753906,193.89999389648438,42628800
AAPL,2024-01-02,184.29042053222656,185.63999938964844,188.44000244140625,183.88999938964844,187.14999389648438,82488700
AAPL,2024-01-03,182.91050720214844,184.25,185.8800048828125,183.42999267578125,184.22000122070312,58414500
AAPL,2024-01-04,180.5875244140625,181.91000366210938,183.08999633789062,180.8800048828125,182.14999389648438,71983600
AAPL,2024-01-05,179.8628387451172,181.17999267578125,182.75999450683594,180.1699981689453,181.99000549316406,62303300
AAPL,2024-01-08,184.2110137939453,185.55999755859375,185.60000610351562,181.5,182.08999633789062,59144500
AAPL,2024-01-09,183.7940673828125,185.13999938964844,185.14999389648438,182.72999572753906,183.9199981689453,42841800
AAPL,2024-01-10,184.83642578125,186.19000244140625,186.39999389648438,183.9199981689453,184.35000610351562,46792900
AAPL,2024-01-11,184.24078369140625,185.58999633789062,187.0500030517578,183.6199951171875,186.5399932861328,49128400
AAPL,2024-01-12,184.56838989257812,185.9199981689453,186.74000549316406,185.19000244140625,186.05999755859375,40444700
AAPL,2024-01-16,182.29502868652344,183.6300048828125,184.25999450683594,180.92999267578125,182.16000366210938,65603000
AAPL,2024-01-17,181.3519287109375,182.67999267578125,182.92999267578125,180.3000030517578,181.27000427246094,47317400
AAPL,2024-01-18,187.25868225097656,188.6300048828125,189.13999938964844,185.8300018310547,186.08999633789062,78005800
AAPL,2024-01-19,190.16738891601562,191.55999755859375,191.9499969482422,188.82000732421875,189.3300018310547,68741000
AAPL,2024-01-22,192.48045349121094,193.88999938964844,195.3300018310547,192.25999450683594,192.3000030517578,60133900
AAPL,2024-01-23,193.76107788085938,195.17999267578125,195.75,193.8300018310547,195.02000427246094,42355600
AAPL,2024-01-24,193.08599853515625,194.5,196.3800048828125,194.33999633789062,195.4199981689453,53631300
AAPL,2024-01-25,192.75840759277344,194.1699981689453,196.27000427246094,193.11000061035156,195.22000122070312,54822100
AAPL,2024-01-26,191.02113342285156,192.4199981689453,194.75999450683594,191.94000244140625,194.27000427246094,44594000
AAPL,2024-01-29,190.33615112304688,191.72999572753906,192.1999969482422,189.5800018310547,192.00999450683594,47145600
AAPL,2024-01-30,186.67295837402344,188.0399932861328,191.8000030517578,187.47000122070312,190.94000244140625,55859400
AAPL,2024-01-31,183.05941772460938,184.39999389648438,187.10000610351562,184.35000610351562,187.0399932861328,55467800
AAPL,2024-02-01,185.5015411376953,186.86000061035156,186.9499969482422,183.82000732421875,183.99000549316406,64885400
AAPL,2024-02-02,184.4989013671875,185.85000610351562,187.3300018310547,179.25,179.86000061035156,102518000
AAPL,2024-02-05,186.31558227539062,187.67999267578125,189.25,185.83999633789062,188.14999389648438,69668800
AAPL,2024-02-06,187.923828125,189.3000030517578,189.30999755859375,186.77000427246094,186.86000061035156,43490800
AAPL,2024-02-07,188.03302001953125,189.41000366210938,191.0500030517578,188.61000061035156,190.63999938964844,53439000
AAPL,2024-02-08,186.950927734375,188.32000732421875,189.5399932861328,187.35000610351562,189.38999938964844,40962000
AAPL,2024-02-09,187.71630859375,188.85000610351562,189.99000549316406,188.0,188.64999389648438,45155200
AAPL,2024-02-12,186.02650451660156,187.14999389648438,188.6699981689453,186.7899932861328,188.4199981689453,41781900
AAPL,2024-02-13,183.92916870117188,185.0399932861328,186.2100067138672,183.50999450683594,185.77000427246094,56529500
AAPL,2024-02-14,183.04452514648438,184.14999389648438,185.52999877929688,182.44000244140625,185.32000732421875,54630500
AAPL,2024-02-15,182.7562713623047,183.86000061035156,184.49000549316406,181.35000610351562,183.5500030517578,65434500
AAPL,2024-02-16,181.215576171875,182.30999755859375,184.85000610351562,181.6699981689453,183.4199981689453,49701400
AAPL,2024-02-20,180.47006225585938,181.55999755859375,182.42999267578125,180.0,181.7899932861328,53665600
AAPL,2024-02-21,181.22552490234375,182.32000732421875,182.88999938964844,180.66000366210938,181.94000244140625,41529700
AAPL,2024-02-22,183.26319885253906,184.3699951171875,184.9600067138672,182.4600067138672,183.47999572753906,52292200
AAPL,2024-02-23,181.42430114746094,182.52000427246094,185.0399932861328,182.22999572753906,185.00999450683594,45119700
AAPL,2024-02-26,180.07247924804688,181.16000366210938,182.75999450683594,180.64999389648438,182.24000549316406,40867400
AAPL,2024-02-27,181.53366088867188,182.6300048828125,183.9199981689453,179.55999755859375,181.10000610351562,54318900
AAPL,2024-02-28,180.33091735839844,181.4199981689453,183.1199951171875,180.1300048828125,182.50999450683594,48953900
AAPL,2024-02-29,179.66494750976562,180.75,182.57000732421875,179.52999877929688,181.27000427246094,136682600
AAPL,2024-03-01,178.5814666748047,179.66000366210938,180.52999877929688,177.3800048828125,179.5500030517578,73488000
AAPL,2024-03-04,174.04885864257812,175.10000610351562,176.89999389648438,173.7899932861328,176.14999389648438,81510100
AAPL,2024-03-05,169.09872436523438,170.1199951171875,172.0399932861328,169.6199951171875,170.75999450683594,95132400
AAPL,2024-03-06,168.10475158691406,169.1199951171875,171.24000549316406,168.67999267578125,171.05999755859375,68587700
AAPL,2024-03-07,167.9854736328125,169.0,170.72999572753906,168.49000549316406,169.14999389648438,71765100
AAPL,2024-03-08,169.70509338378906,170.72999572753906,173.6999969482422,168.94000244140625,169.0,76114600
AAPL,2024-03-11,171.71295166015625,172.75,174.3800048828125,172.0500030517578,172.94000244140625,60139500
AAPL,2024-03-12,172.19007873535156,173.22999572753906,174.02999877929688,171.00999450683594,173.14999389648438,59825400
AAPL,2024-03-13,170.10269165039062,171.1300048828125,173.19000244140625,170.75999450683594,172.77000427246094,52488700
AAPL,2024-03-14,171.96145629882812,173.0,174.30999755859375,172.0500030517578,172.91000366210938,72913500
